transaction_id,timestamp,processed_time,sender_account,receiver_account,amount,transaction_type,location,is_fraud,fraud_probability
22fa1820-b2ec-4e96-8ab7-112d8947ae17,2026-01-26 11:34:57,2026-01-26 11:34:57,AC292293,AC850223,11406.22,NEFT,Kerala,0,0.0268
b4c14353-5eed-43da-831b-48931e0a2f07,2026-01-26 11:34:57,2026-01-26 11:34:57,AC986651,AC619427,11675.2,DEPOSIT,Pune,0,0.2947
d0180c58-a4bc-4b2f-8f79-a7458f028642,2026-01-26 11:34:57,2026-01-26 11:34:57,AC798393,AC649290,1763.95,IMPS,Mumbai,0,0.1962
e19349c3-9ea3-4bdb-8189-183e8617066e,2026-01-26 11:34:57,2026-01-26 11:34:57,AC953191,AC847848,4287.83,DEPOSIT,Andra Pradesh,0,0.0945
69c55838-47c2-4b0c-8ebe-d93f538b7d6b,2026-01-26 11:34:57,2026-01-26 11:34:57,AC400989,AC774417,7383.52,IMPS,Bangalore,0,0.2904
0b985e48-36fc-4afa-9607-10b07ad039cf,2026-01-26 11:34:57,2026-01-26 11:34:57,AC811204,AC272320,4191.89,RTGS,Kolkata,0,0.0615
658fe6f5-86e5-4aa1-82a6-f6242f39d4a6,2026-01-26 11:34:58,2026-01-26 11:34:58,AC767248,AC196004,40251.94,RTGS,Chennai,0,0.1035
ba0e2306-fd04-49ef-a02f-cdb85018c8e3,2026-01-26 11:34:58,2026-01-26 11:34:58,AC556227,AC179309,7277.41,TRANSFER,Bangalore,0,0.039
2b1cec66-8e77-49f1-b7c6-b08b860c1260,2026-01-26 11:34:58,2026-01-26 11:34:58,AC674036,AC755767,11532.35,RTGS,Andra Pradesh,0,0.1841
53dbdd19-d64d-4a8a-b915-096e9af6c7f3,2026-01-26 11:34:58,2026-01-26 11:34:58,AC222585,AC611852,12709.65,UPI,Delhi,0,0.1288
be89f832-5b25-4ec6-9a64-ff8aaf3de103,2026-01-26 11:34:59,2026-01-26 11:34:59,AC813955,AC205771,1888.07,RTGS,Pune,0,0.1712
f59935be-3b73-453d-8c4f-4275f1db869c,2026-01-26 11:34:59,2026-01-26 11:34:59,AC198158,AC729266,14243.68,TRANSFER,Ahmedabad,0,0.2993
c222b60a-2a6b-4107-ba8a-e5ce166c5467,2026-01-26 11:34:59,2026-01-26 11:34:59,AC253154,AC375700,12696.43,NEFT,Delhi,0,0.1386
fdecb7a4-4463-4185-99cc-b2151e583567,2026-01-26 11:34:59,2026-01-26 11:34:59,AC570617,AC827572,1154.16,NEFT,Hyderabad,0,0.0523
e638ccb0-cbdd-46a6-a74e-e8aa4535b1cb,2026-01-26 11:34:59,2026-01-26 11:34:59,AC877000,AC202657,7336.56,PURCHASE,Mumbai,0,0.2047
df7a367d-23bb-4ccd-8aa4-9e11221e3058,2026-01-26 11:34:59,2026-01-26 11:34:59,AC833578,AC485868,19366.4,NEFT,Tamil Nadu,0,0.0874
a8e17185-ae17-47b7-b948-f1066c4fc42a,2026-01-26 11:34:59,2026-01-26 11:34:59,AC524463,AC673765,2340.55,RTGS,Ahmedabad,0,0.1151
78c5d305-3aee-4a2d-943e-76124bb0b6a4,2026-01-26 11:34:59,2026-01-26 11:34:59,AC542714,AC442800,3002.0,DEPOSIT,Tamil Nadu,1,0.8982
c4f26902-0f3d-4478-812b-5528166ad4a4,2026-01-26 11:34:59,2026-01-26 11:34:59,AC476619,AC589854,2332.99,PURCHASE,Andra Pradesh,0,0.2253
9c1f88e3-431d-483c-828b-f0c6e19b5c08,2026-01-26 11:34:59,2026-01-26 11:34:59,AC943012,AC757813,2944.6,PURCHASE,Mumbai,0,0.0823
727a2e83-f001-4147-836a-5d5c90465154,2026-01-26 11:35:00,2026-01-26 11:35:00,AC328884,AC545145,2444.17,DEPOSIT,Bangalore,0,0.2316
813b079f-4b15-4ca9-ab51-859ef81d3e00,2026-01-26 11:35:00,2026-01-26 11:35:00,AC515695,AC467441,12671.63,TRANSFER,Hyderabad,0,0.0279
8f539fad-1d58-4e68-8ba4-ac5342c45641,2026-01-26 11:35:00,2026-01-26 11:35:00,AC471082,AC971605,2538.12,IMPS,Hyderabad,0,0.0712
7bf134e6-4882-4e77-95cd-e12f65674209,2026-01-26 11:35:00,2026-01-26 11:35:00,AC599820,AC773092,8457.11,PURCHASE,Hyderabad,0,0.0346
942e3c3d-a9ea-4a2c-898d-9c4dd37d1cf7,2026-01-26 11:35:00,2026-01-26 11:35:00,AC884070,AC580954,30420.59,UPI,Bangalore,0,0.1595
7e710ba3-d614-4bbf-ae0a-3ed9b1387dbc,2026-01-26 11:35:00,2026-01-26 11:35:00,AC739529,AC293778,6576.82,TRANSFER,Hyderabad,0,0.1231
fae56545-fa29-4650-89a3-1be3ae7ec658,2026-01-26 11:35:00,2026-01-26 11:35:00,AC300431,AC179269,623.1,DEPOSIT,Tamil Nadu,0,0.1315
196f510a-b39a-408b-8290-e18cd1d888b6,2026-01-26 11:35:00,2026-01-26 11:35:00,AC841799,AC968554,5318.55,UPI,Kerala,0,0.1139
6339eb48-1df9-4a53-a611-6b00913c6cec,2026-01-26 11:35:02,2026-01-26 11:35:02,AC222182,AC911644,2537.56,WITHDRAWAL,Chennai,0,0.2963
ab7f849f-f507-4704-80f1-0f1c9face4df,2026-01-26 11:35:02,2026-01-26 11:35:02,AC336549,AC701651,4520.44,NEFT,Kerala,0,0.1517
d107ff6c-ebec-4d16-9dd4-bc4fe72d3393,2026-01-26 11:35:02,2026-01-26 11:35:02,AC174585,AC326601,1612.54,DEPOSIT,Chennai,0,0.149
cd88e78b-95dd-44bf-8c87-3720fb517733,2026-01-26 11:35:02,2026-01-26 11:35:02,AC946972,AC693961,5778.58,RTGS,Tamil Nadu,0,0.0528
94599ab0-f9d8-409d-b79d-513c2037ccb8,2026-01-26 11:35:02,2026-01-26 11:35:02,AC955890,AC619472,20013.31,WITHDRAWAL,Kerala,0,0.2677
8ae4ae71-5bda-4658-a011-05106c224489,2026-01-26 11:35:02,2026-01-26 11:35:02,AC372980,AC260136,14743.37,TRANSFER,Mumbai,0,0.1614
85cd288d-c63f-4164-9d26-b10162077a74,2026-01-26 11:35:02,2026-01-26 11:35:02,AC997301,AC854149,3624.43,DEPOSIT,Chennai,0,0.2065
f2eb68b3-97b2-4520-9de7-44d4d9723f49,2026-01-26 11:35:03,2026-01-26 11:35:03,AC256736,AC105524,10367.34,NEFT,Tamil Nadu,0,0.082
cfa15151-8f82-4cf7-9603-c4a3f3958263,2026-01-26 11:35:03,2026-01-26 11:35:03,AC683545,AC282218,5576.92,RTGS,Chennai,0,0.029
65b1e453-cebc-40ad-8a60-ec0abb0441ad,2026-01-26 11:35:03,2026-01-26 11:35:03,AC109594,AC741287,1264.19,WITHDRAWAL,Kolkata,0,0.1962
d6bb96e4-20d1-4984-bd2a-14569cffefc0,2026-01-26 11:35:03,2026-01-26 11:35:03,AC629791,AC217758,14195.08,NEFT,Ahmedabad,0,0.0278
07ccbe59-1da6-4538-b80a-223f97c9d3fb,2026-01-26 11:35:03,2026-01-26 11:35:03,AC839421,AC574663,3828.06,DEPOSIT,Pune,0,0.1565
cf1a8f03-9bb2-4d0d-9a45-eea13df8e97d,2026-01-26 11:35:03,2026-01-26 11:35:03,AC650267,AC396584,2301.32,TRANSFER,Hyderabad,0,0.2525
c9cc4971-979c-4d3b-bd1a-07bdefe05bf7,2026-01-26 11:35:03,2026-01-26 11:35:03,AC430345,AC350085,10630.49,IMPS,Kolkata,1,0.8665
a124c3d0-46bb-41b2-a290-fbfb1a48ff41,2026-01-26 11:35:03,2026-01-26 11:35:03,AC148946,AC163125,9112.89,PURCHASE,Kerala,0,0.1252
cc43bf10-6c21-4bb4-b992-bb5df512b78a,2026-01-26 11:35:03,2026-01-26 11:35:03,AC624013,AC349012,6898.32,RTGS,Andra Pradesh,0,0.0975
bb143594-342c-46be-92ab-b87a2937e40e,2026-01-26 11:35:04,2026-01-26 11:35:04,AC237223,AC422057,9123.92,RTGS,Mumbai,0,0.1461
c0870817-b402-4850-97fe-01a9bbb6ee4b,2026-01-26 11:35:04,2026-01-26 11:35:04,AC830246,AC404822,2220.98,UPI,Ahmedabad,0,0.2636
9529e15a-09c5-4fc1-adc1-66b7d68c3ed5,2026-01-26 11:35:04,2026-01-26 11:35:04,AC553055,AC672506,17856.56,NEFT,Bangalore,0,0.2073
e9c74295-6569-41d3-bf0b-6960b24acb83,2026-01-26 11:35:04,2026-01-26 11:35:04,AC316307,AC944597,8968.26,IMPS,Bangalore,0,0.1389
a7b5be21-dbde-467a-af96-5b97d6b96374,2026-01-26 11:35:04,2026-01-26 11:35:04,AC954273,AC787229,3537.24,NEFT,Mumbai,0,0.1747
f091b65b-90ba-4c5a-8e14-7597f6a1cd35,2026-01-26 11:35:04,2026-01-26 11:35:04,AC362582,AC157705,10411.94,NEFT,Andra Pradesh,0,0.1023
2a110bd3-56d9-4b60-8b5f-986ae08cb5a7,2026-01-26 11:35:04,2026-01-26 11:35:04,AC594512,AC709727,11877.97,UPI,Hyderabad,0,0.0368
cd3612fd-1303-4a5e-b641-8404e7dc2dbd,2026-01-26 11:35:04,2026-01-26 11:35:04,AC403525,AC244898,6149.41,IMPS,Mumbai,0,0.0331
33764ec6-0e92-4e36-87a7-06311b094723,2026-01-26 11:35:04,2026-01-26 11:35:04,AC793771,AC291063,1760.45,PURCHASE,Andra Pradesh,0,0.1247
193dabf3-0f24-4303-988f-0f39d2a2daa8,2026-01-26 11:35:05,2026-01-26 11:35:05,AC878177,AC688898,6122.86,PURCHASE,Ahmedabad,0,0.0689
77d66072-ad52-455e-a82c-9cbef35fa651,2026-01-26 11:35:05,2026-01-26 11:35:05,AC927105,AC840644,10093.62,TRANSFER,Kolkata,0,0.2076
54ade5e3-e784-43be-a229-e38efa28169c,2026-01-26 11:35:05,2026-01-26 11:35:05,AC777304,AC873197,14307.96,PURCHASE,Ahmedabad,0,0.0549
93d28053-2a60-48d5-9fec-4eaec3bcb703,2026-01-26 11:35:07,2026-01-26 11:35:07,AC827190,AC147703,616.28,PURCHASE,Chennai,0,0.0169
c4759890-32e8-4972-be0e-a5320206043d,2026-01-26 11:35:07,2026-01-26 11:35:07,AC718438,AC288478,6504.83,NEFT,Tamil Nadu,0,0.2534
145cc5aa-4f0b-47b3-878f-91332032aead,2026-01-26 11:35:07,2026-01-26 11:35:07,AC779311,AC994700,2350.89,DEPOSIT,Kerala,0,0.2745
a397c7c8-79e8-4f9c-9ae8-3ef6fdf1bb12,2026-01-26 11:35:07,2026-01-26 11:35:07,AC429702,AC585476,3508.39,RTGS,Delhi,0,0.2384
e836ecf9-2ec9-4358-bdeb-0c0106ec29c7,2026-01-26 11:35:07,2026-01-26 11:35:07,AC955523,AC281489,2495.5,PURCHASE,Chennai,0,0.1407
ba555c62-e1de-4ac1-98e7-2fa8a6cd768f,2026-01-26 11:35:07,2026-01-26 11:35:07,AC780859,AC919130,1904.43,PURCHASE,Tamil Nadu,0,0.2771
f7b75f04-9eea-4e3a-a708-c08ca5816a14,2026-01-26 11:35:07,2026-01-26 11:35:07,AC661094,AC505847,5081.57,DEPOSIT,Tamil Nadu,0,0.0622
4dc587be-62ec-47f7-9cf6-b6d70b3508fa,2026-01-26 11:35:07,2026-01-26 11:35:07,AC715954,AC402456,3739.28,NEFT,Chennai,0,0.2738
6be67ede-39ea-4c67-a069-de873ea366a3,2026-01-26 11:35:09,2026-01-26 11:35:09,AC136832,AC401808,17492.4,UPI,Pune,0,0.2833
49625bb1-d2bb-45ab-8cd9-4d7d3ce7f585,2026-01-26 11:35:09,2026-01-26 11:35:09,AC158260,AC573469,18693.56,TRANSFER,Mumbai,0,0.0732
13071aa3-9c14-4cf5-a861-0eacc510bb51,2026-01-26 11:35:09,2026-01-26 11:35:09,AC469627,AC680901,31290.21,PURCHASE,Chennai,0,0.2928
2dd30502-f614-4417-8f29-7a3892580ffd,2026-01-26 11:35:09,2026-01-26 11:35:09,AC459674,AC648939,3470.94,DEPOSIT,Hyderabad,0,0.1313
4056ceb1-84a9-48ee-8ead-007353f7c460,2026-01-26 11:35:09,2026-01-26 11:35:09,AC968211,AC134365,3185.04,RTGS,Andra Pradesh,0,0.0585
accd8a2c-879e-4570-a183-9998a285b608,2026-01-26 11:35:09,2026-01-26 11:35:09,AC151728,AC682897,12882.12,PURCHASE,Hyderabad,0,0.2571
e50c01d6-6d24-4632-a69d-ca04b60698fa,2026-01-26 11:35:09,2026-01-26 11:35:09,AC738067,AC462649,6614.54,TRANSFER,Kolkata,0,0.2916
a89d7970-b6c5-454f-a83a-443328914977,2026-01-26 11:35:09,2026-01-26 11:35:09,AC705335,AC552369,17392.29,NEFT,Andra Pradesh,0,0.2041
936688ec-d402-4104-aec0-6d15684494c6,2026-01-26 11:35:09,2026-01-26 11:35:09,AC328439,AC675706,4312.63,PURCHASE,Andra Pradesh,0,0.2347
c413ae84-8be8-4472-a5fc-00d36c98413f,2026-01-26 11:35:10,2026-01-26 11:35:10,AC107213,AC241695,5730.28,RTGS,Mumbai,0,0.2792
f1095e43-f05f-482d-9b59-04ae5e684bab,2026-01-26 11:35:10,2026-01-26 11:35:10,AC355098,AC841016,3224.5,DEPOSIT,Delhi,0,0.2283
c41ae701-beae-49d6-9c0a-a7123f813d01,2026-01-26 11:35:10,2026-01-26 11:35:10,AC808799,AC602935,8367.87,UPI,Andra Pradesh,0,0.2948
4c7acf51-f187-43f4-9dd4-d518b11504ef,2026-01-26 11:35:10,2026-01-26 11:35:10,AC196353,AC945099,8220.17,TRANSFER,Hyderabad,0,0.0391
89898999-10f8-46e5-affc-ed6fdbd8c99f,2026-01-26 11:35:10,2026-01-26 11:35:10,AC390596,AC812084,11144.11,WITHDRAWAL,Kolkata,0,0.2317
ecfb2d69-b6c8-462c-8dd8-b6f6a6ed407a,2026-01-26 11:35:10,2026-01-26 11:35:10,AC988408,AC329202,690.5,UPI,Ahmedabad,0,0.0624
6f0bb308-900c-4ad9-9f01-62a19b1e6842,2026-01-26 11:35:10,2026-01-26 11:35:10,AC142024,AC889793,6261.17,PURCHASE,Hyderabad,0,0.2856
aa3471d3-d68c-4596-b4de-b7fd5de5493a,2026-01-26 11:35:10,2026-01-26 11:35:10,AC811811,AC509372,4255.21,WITHDRAWAL,Mumbai,0,0.2615
934af348-988e-4b58-b9f3-1af5fc8362c8,2026-01-26 11:35:10,2026-01-26 11:35:10,AC765780,AC682193,7945.49,RTGS,Bangalore,0,0.2545
65c3dcec-5be0-4878-a68b-2c822a8548c1,2026-01-26 11:35:10,2026-01-26 11:35:10,AC408967,AC107513,3369.61,PURCHASE,Chennai,0,0.247
6ce4c389-9045-4712-9f41-6488c1a045e4,2026-01-26 11:35:11,2026-01-26 11:35:11,AC568101,AC613016,1172.64,RTGS,Kerala,0,0.1635
9e0fc34f-51e0-4329-9077-6cd6b9a684bb,2026-01-26 11:35:11,2026-01-26 11:35:11,AC385831,AC171743,12305.46,DEPOSIT,Andra Pradesh,0,0.172
12668b89-e5f0-44d9-8ec3-2dc8ae453c96,2026-01-26 11:35:11,2026-01-26 11:35:11,AC954811,AC121650,2341.4,UPI,Chennai,0,0.1978
660ef1d2-590e-47da-b976-d008bc976820,2026-01-26 11:35:11,2026-01-26 11:35:11,AC988106,AC728319,10966.71,PURCHASE,Bangalore,0,0.1302
f7c39e6b-8937-4839-b438-3f49c09ca7a3,2026-01-26 11:35:11,2026-01-26 11:35:11,AC542566,AC558755,27380.81,DEPOSIT,Pune,0,0.0469
729754ae-815a-41f3-bcc2-23241a0e9c25,2026-01-26 11:35:11,2026-01-26 11:35:11,AC478696,AC397598,18166.94,RTGS,Ahmedabad,0,0.0779
304a4b56-ec9e-4176-8881-7b7767dc5319,2026-01-26 11:35:11,2026-01-26 11:35:11,AC181218,AC350441,9024.88,RTGS,Mumbai,0,0.0142
886caefd-d81f-42d5-bbe6-a38c6b45c803,2026-01-26 11:35:11,2026-01-26 11:35:11,AC698871,AC273763,8071.0,NEFT,Pune,0,0.0315
32ad1af1-4dbc-4c98-ab94-69a2ea6c5ee6,2026-01-26 11:35:12,2026-01-26 11:35:12,AC984951,AC123309,3970.81,WITHDRAWAL,Kerala,0,0.1905
19829287-077f-4e5e-b40b-e923166a020b,2026-01-26 11:35:12,2026-01-26 11:35:12,AC354778,AC830186,1926.06,IMPS,Mumbai,0,0.2374
33f3f4d4-859f-4ad7-8f02-3278f068bf73,2026-01-26 11:35:12,2026-01-26 11:35:12,AC446485,AC771600,2887.65,IMPS,Kerala,0,0.0619
c78d44c3-81be-445d-ab21-770bca017c85,2026-01-26 11:35:12,2026-01-26 11:35:12,AC236317,AC706084,5421.26,TRANSFER,Delhi,0,0.2631
606a668e-ed92-4909-8392-9395ef2c4bb1,2026-01-26 11:35:12,2026-01-26 11:35:12,AC255109,AC387512,677.74,NEFT,Tamil Nadu,0,0.2273
908a1d11-62e3-4d75-ae1b-d452426b27b0,2026-01-26 11:35:12,2026-01-26 11:35:12,AC646899,AC657505,1938.13,NEFT,Delhi,0,0.2682
66483b14-f053-4ab4-8333-837192ebe1f9,2026-01-26 11:35:12,2026-01-26 11:35:12,AC432813,AC888897,2952.71,TRANSFER,Mumbai,0,0.1319
dfcd4b87-8200-4be6-b068-393ef881d364,2026-01-26 11:35:12,2026-01-26 11:35:12,AC522533,AC563162,17074.98,WITHDRAWAL,Tamil Nadu,0,0.283
d99cc2f5-d46f-485c-84e5-dc0749891662,2026-01-26 11:35:12,2026-01-26 11:35:12,AC473376,AC156874,924.98,TRANSFER,Bangalore,0,0.0104
c84b0b16-db36-441e-a417-e34d5427df61,2026-01-26 11:35:12,2026-01-26 11:35:12,AC930136,AC328088,880.95,RTGS,Ahmedabad,0,0.132
a7a78866-8748-4635-8bac-1093b0391cee,2026-01-26 11:35:14,2026-01-26 11:35:14,AC473714,AC728336,37234.41,PURCHASE,Kolkata,0,0.2565
df999fa7-8254-4b20-b8d6-db9e95a0f2e6,2026-01-26 11:35:14,2026-01-26 11:35:14,AC898601,AC438414,2256.6,NEFT,Delhi,0,0.1452
2b15e3ce-9aaf-4593-85c8-87b3e472c540,2026-01-26 11:35:14,2026-01-26 11:35:14,AC965314,AC656156,1517.56,TRANSFER,Hyderabad,0,0.2935
cf769ab4-a9b8-4767-90c6-11c320bc5d8d,2026-01-26 11:35:14,2026-01-26 11:35:14,AC648913,AC512924,3349.25,PURCHASE,Kerala,0,0.0577
8eb2da8d-fb22-44ce-8272-9dd3371f80b1,2026-01-26 11:35:14,2026-01-26 11:35:14,AC127969,AC161453,2561.5,IMPS,Ahmedabad,0,0.166
61087ff1-2151-4651-aed1-00d1a4c6a169,2026-01-26 11:35:16,2026-01-26 11:35:16,AC681786,AC194349,3422.59,NEFT,Kerala,0,0.0489
820be3f6-9c00-4158-98b3-e3aec93add54,2026-01-26 11:35:16,2026-01-26 11:35:16,AC880059,AC800431,2495.83,WITHDRAWAL,Mumbai,0,0.2256
a7a9362d-a5d1-49ae-8f29-15d1595ffaa6,2026-01-26 11:35:16,2026-01-26 11:35:16,AC818415,AC501909,1889.91,RTGS,Ahmedabad,0,0.2195
a522eef3-0e97-4da7-b1e0-b4c8450a34bc,2026-01-26 11:35:16,2026-01-26 11:35:16,AC570163,AC300135,4311.54,UPI,Kerala,0,0.2746
67ba5167-41f0-45bc-bb75-a82c1d49eb90,2026-01-26 11:35:16,2026-01-26 11:35:16,AC602360,AC478243,16608.13,PURCHASE,Kolkata,0,0.2981
57e4e051-6d4b-429b-9efc-93361818cd27,2026-01-26 11:35:17,2026-01-26 11:35:17,AC315507,AC892163,3023.39,NEFT,Hyderabad,0,0.0599
e09aa0d9-0717-419b-b4ef-21457a69265e,2026-01-26 11:35:17,2026-01-26 11:35:17,AC409914,AC708030,16746.86,RTGS,Delhi,0,0.1854
ee8de1c6-73a4-4ce9-a50a-97fa43b49299,2026-01-26 11:35:17,2026-01-26 11:35:17,AC436082,AC366115,2905.84,UPI,Andra Pradesh,0,0.2026
836bb3f6-447c-402d-8058-083d7ad00203,2026-01-26 11:35:17,2026-01-26 11:35:17,AC660142,AC612291,25143.75,UPI,Mumbai,0,0.29
73955703-f347-4bb4-8bfb-b4ac0d5d9b44,2026-01-26 11:35:18,2026-01-26 11:35:18,AC344554,AC781554,25274.56,UPI,Kerala,0,0.1884
a9c2d296-6b64-4efd-9655-bf95870bd13b,2026-01-26 11:35:18,2026-01-26 11:35:18,AC506270,AC677250,6237.33,DEPOSIT,Delhi,0,0.242
fa0a877e-7ef0-4630-aea9-937aab9a698d,2026-01-26 11:35:18,2026-01-26 11:35:18,AC390025,AC404666,12391.92,RTGS,Ahmedabad,0,0.0753
01ecb144-83e3-4add-bddb-437c6f4a66b8,2026-01-26 11:35:18,2026-01-26 11:35:18,AC363335,AC809666,6202.6,UPI,Tamil Nadu,0,0.2227
2cdf25d0-fad7-4c99-8b88-ec5c4bcab214,2026-01-26 11:35:18,2026-01-26 11:35:18,AC102330,AC365194,17591.55,UPI,Chennai,0,0.286
f217179d-851c-4c1a-bbde-4bb0662303d4,2026-01-26 11:35:18,2026-01-26 11:35:18,AC470569,AC958343,5467.21,PURCHASE,Mumbai,0,0.1012
193a8d16-df26-4afb-97dc-90a6854c480f,2026-01-26 11:35:18,2026-01-26 11:35:18,AC164637,AC533422,21120.99,NEFT,Kolkata,0,0.2435
a5ba5d54-948e-4189-a8fb-3bc63cff5db4,2026-01-26 11:35:18,2026-01-26 11:35:18,AC560304,AC685108,2955.57,PURCHASE,Pune,0,0.267
edf8aeee-5e2c-4e9a-baab-1fec50a03266,2026-01-26 11:35:18,2026-01-26 11:35:18,AC337629,AC813700,11677.45,RTGS,Andra Pradesh,0,0.2901
52720726-d49f-4ac8-bcf1-6350a99f0595,2026-01-26 11:35:20,2026-01-26 11:35:20,AC645649,AC618231,8169.35,DEPOSIT,Andra Pradesh,0,0.1782
7853d4f8-4d4f-4e78-8687-b82d1ddb9226,2026-01-26 11:35:20,2026-01-26 11:35:20,AC159799,AC177716,19201.87,TRANSFER,Delhi,0,0.2264
1f150432-e654-4e18-9683-347b96f6bcfc,2026-01-26 11:35:20,2026-01-26 11:35:20,AC296070,AC771472,17026.48,UPI,Chennai,0,0.1431
41f92f43-0d87-46d1-bb62-f23a9ea68826,2026-01-26 11:35:20,2026-01-26 11:35:20,AC636763,AC679840,13237.31,UPI,Kerala,0,0.0969
f68003df-1226-45ba-b55c-efeaf71fe07b,2026-01-26 11:35:20,2026-01-26 11:35:20,AC849102,AC429864,9406.49,DEPOSIT,Bangalore,0,0.1049
7a1306ac-13f8-4fbe-b1d1-b7491292c41c,2026-01-26 11:35:20,2026-01-26 11:35:20,AC600145,AC395205,53760.6,PURCHASE,Kerala,0,0.2709
5c2ef845-87b9-4b26-9da8-3bc1df613499,2026-01-26 11:35:20,2026-01-26 11:35:20,AC926042,AC340108,2197.32,DEPOSIT,Delhi,0,0.0165
4a3de468-29ef-4154-8afd-c39526d7615b,2026-01-26 11:35:21,2026-01-26 11:35:21,AC517305,AC971805,3483.49,PURCHASE,Bangalore,0,0.0974
9c4fb99b-2052-44ca-b966-ba12ebf782e6,2026-01-26 11:35:21,2026-01-26 11:35:21,AC628660,AC712914,8279.33,DEPOSIT,Chennai,0,0.1851
9bef06e7-bd12-494f-8c21-704a69057bfc,2026-01-26 11:35:21,2026-01-26 11:35:21,AC788728,AC763485,1674.75,DEPOSIT,Mumbai,0,0.0658
89c06632-8518-4693-b2b3-5898b9a17e1c,2026-01-26 11:35:21,2026-01-26 11:35:21,AC587652,AC313468,7742.28,WITHDRAWAL,Andra Pradesh,0,0.0703
1ed37ac4-983c-4b34-bd7b-2a739a638d49,2026-01-26 11:35:21,2026-01-26 11:35:21,AC658145,AC283245,2893.61,DEPOSIT,Chennai,0,0.0415
7b94c7fc-5f72-4ff7-8329-648fede0a1bb,2026-01-26 11:35:21,2026-01-26 11:35:21,AC709342,AC611502,7080.64,IMPS,Tamil Nadu,0,0.2403
dc35bc58-7214-4f96-8748-458501291a3a,2026-01-26 11:35:21,2026-01-26 11:35:21,AC960188,AC163179,2696.42,PURCHASE,Kolkata,0,0.1613
945a4711-ce03-4220-8e1c-de204bca70bc,2026-01-26 11:35:21,2026-01-26 11:35:21,AC687067,AC257945,4909.58,PURCHASE,Ahmedabad,0,0.0874
28633806-7871-4edf-ad75-0495fec29a17,2026-01-26 11:35:21,2026-01-26 11:35:21,AC644187,AC853217,7718.54,NEFT,Bangalore,0,0.0155
919cc852-5bd3-4baa-a1f4-a394dcfec0f4,2026-01-26 11:35:21,2026-01-26 11:35:21,AC457072,AC418443,13126.16,PURCHASE,Hyderabad,0,0.1969
001d782e-3725-413a-b80c-50686cf76546,2026-01-26 11:35:23,2026-01-26 11:35:23,AC739088,AC850608,4599.1,DEPOSIT,Chennai,0,0.1607
ede73f20-a797-4941-8e78-647224e6b7aa,2026-01-26 11:35:23,2026-01-26 11:35:23,AC154386,AC866536,10425.03,RTGS,Chennai,0,0.1618
6c207351-7fb3-487d-a3c8-809924c89898,2026-01-26 11:35:23,2026-01-26 11:35:23,AC442043,AC873207,16654.25,WITHDRAWAL,Pune,0,0.0497
7b161406-0f2b-4968-b1b0-bf15143efb7b,2026-01-26 11:35:23,2026-01-26 11:35:23,AC909421,AC316832,8254.15,IMPS,Kolkata,0,0.0385
7cd8a833-8398-4199-b2d8-5e43e9f78082,2026-01-26 11:35:23,2026-01-26 11:35:23,AC809124,AC455613,8139.28,WITHDRAWAL,Mumbai,0,0.1907
a96a2bc9-0b03-478e-b29b-8a4c458ca708,2026-01-26 11:35:23,2026-01-26 11:35:23,AC512283,AC379622,2419.4,UPI,Chennai,0,0.286
9e7c0db2-c216-4286-8500-8cd2a235bced,2026-01-26 11:35:24,2026-01-26 11:35:24,AC409556,AC236672,3223.72,DEPOSIT,Kerala,0,0.1669
36a9f2a5-9aea-4ac4-9382-00bf50f7f871,2026-01-26 11:35:24,2026-01-26 11:35:24,AC680752,AC770152,1145.81,RTGS,Pune,0,0.0989
f5b1a63c-33be-4bb7-9a0e-92a63cba0564,2026-01-26 11:35:24,2026-01-26 11:35:24,AC560108,AC372766,673.03,NEFT,Pune,0,0.1789
78fc8507-6bc0-488c-b335-ddb86b6ada3b,2026-01-26 11:35:24,2026-01-26 11:35:24,AC840646,AC888171,4615.88,RTGS,Chennai,0,0.2734
768e0fe1-230f-488e-88c4-c3be64ec7a71,2026-01-26 11:35:24,2026-01-26 11:35:24,AC724505,AC972334,15835.81,WITHDRAWAL,Mumbai,0,0.2971
a8b75405-bb04-48ee-9607-676df1841dfc,2026-01-26 11:35:24,2026-01-26 11:35:24,AC963072,AC377643,31486.4,NEFT,Chennai,0,0.2279
e4450830-b90f-4bef-b5f7-5b13a7f47b1c,2026-01-26 11:35:25,2026-01-26 11:35:25,AC866074,AC684507,16137.27,DEPOSIT,Andra Pradesh,0,0.0197
43be98a6-3389-4e9b-ad87-b7f2a46b4002,2026-01-26 11:35:25,2026-01-26 11:35:25,AC200613,AC356190,4343.75,UPI,Pune,0,0.235
6d9de32b-7aa5-448f-a65e-f47b56af2399,2026-01-26 11:35:25,2026-01-26 11:35:25,AC875919,AC827677,1718.21,UPI,Ahmedabad,0,0.0766
7f47f6da-b95b-4ab9-8848-74693ae6580e,2026-01-26 11:35:25,2026-01-26 11:35:25,AC404423,AC738555,618.74,WITHDRAWAL,Mumbai,0,0.2034
e9c95c18-62e8-4483-b3ab-0298429181cb,2026-01-26 11:35:25,2026-01-26 11:35:25,AC195134,AC450593,2271.8,PURCHASE,Kolkata,0,0.2903
3d06b59f-8dd4-4658-ad2c-c52cc1915edb,2026-01-26 11:35:27,2026-01-26 11:35:27,AC721257,AC789628,5554.84,IMPS,Kolkata,0,0.2485
